source,target,weight
38244180,103268673,37
38158532,103268673,12
231849482,103268673,14
147337432,103268673,12
100138916,103268673,13
84168533,103268673,18
58351323,103268673,58
102205475,103268673,20
138310362,103268673,13
41245072,103268673,34
30382440,103268673,55
30661033,103268673,36
49303276,103268673,11
137273639,103268673,109
27187817,103268673,21
50063424,103268673,11
36138196,103268673,29
39393023,103268673,20
71852533,103268673,28
26302559,103268673,25
52028814,103268673,33
119415848,103268673,38
134766328,103268673,15
71013219,103268673,20
88084663,103268673,12
416031592,103268673,19
28575692,103268673,18
40488774,103268673,17
49408183,103268673,44
9244832,103268673,43
26412614,103268673,28
44054511,103268673,27
429442572,103268673,80
21390470,103268673,58
65172949,103268673,17
109157255,103268673,12
192376620,103268673,23
42546908,103268673,22
121510236,103268673,26
63493039,103268673,13
102529633,103268673,18
427846618,103268673,26
40063341,103268673,26
119925910,103268673,19
68246485,103268673,12
86879544,103268673,14
107305687,103268673,26
53065331,103268673,12
94849379,103268673,13
25093116,103268673,22
492854165,103268673,55
209139976,103268673,26
155642616,103268673,11
51978040,103268673,28
154526718,103268673,12
112618532,103268673,16
118155820,103268673,18
477927724,103268673,15
29578325,103268673,18
216764258,103268673,87
26656197,103268673,52
51229960,103268673,18
54739364,103268673,19
26290555,103268673,24
28369163,103268673,12
622545020,103268673,13
224037760,103268673,12
471398124,103268673,12
62287316,103268673,12
48660027,103268673,11
36177185,103268673,12
135377687,103268673,11
39677337,103268673,18
67802451,103268673,19
2400710,103268673,11
45686481,103268673,15
402991688,103268673,21
144750714,103268673,11
9679595,103268673,16
26029516,103268673,13
82388424,103268673,17
107536229,103268673,26
24811779,103268673,24
52379691,103268673,21
135052907,103268673,24
121691731,103268673,14
39894746,103268673,21
47627824,103268673,17
153176290,103268673,35
20508512,103268673,16
254756234,103268673,33
120079562,103268673,11
32402794,103268673,12
32184566,103268673,11
59016177,103268673,15
466408826,103268673,21
69616738,103268673,33
46046475,103268673,15
100544756,103268673,16
35980866,103268673,17
10386664,103268673,22
51270104,103268673,11
139144469,103268673,29
101936909,103268673,13
76020989,103268673,12
101400190,103268673,12
32152294,103268673,16
414653932,103268673,21
44338537,103268673,14
153314610,103268673,11
75999663,264708119,621
53065331,264708119,499
150436863,264708119,613
125387632,264708119,38
55933037,264708119,177
36029255,264708119,39
64479508,264708119,129
124318726,264708119,201
451975624,264708119,13
505614602,264708119,96
188614162,264708119,12
184881349,264708119,56
83332770,264708119,14
89389801,264708119,32
148293779,264708119,18
112034182,264708119,39
108547363,264708119,40
52650914,264708119,82
77827128,264708119,155
212737350,264708119,28
44941227,264708119,40
68816918,264708119,23
236507843,264708119,45
144354306,264708119,18
415731592,264708119,15
72550899,264708119,13
39432884,264708119,27
436730882,264708119,11
71092938,264708119,40
75830338,264708119,26
76284681,264708119,28
158007604,264708119,16
48199446,264708119,19
250392292,264708119,13
43030068,264708119,35
97552124,264708119,27
213766674,264708119,13
92463701,264708119,42
31239503,264708119,13
182427515,182714869,158
96564203,182714869,2754
224081471,182714869,347
125387632,182714869,33
115657971,182714869,706
74426799,182714869,455
199046842,182714869,113
233300375,182714869,218
245226810,182714869,646
48878319,182714869,1537
459331509,182714869,142
35980866,182714869,69
124491706,182714869,485
241581961,182714869,624
53567674,182714869,27
108609171,182714869,158
67931625,182714869,26
90739706,182714869,17
464746847,182714869,15
123922797,182714869,60
169703688,182714869,26
22346597,182714869,106
30357893,182714869,50
42814514,182714869,79
159785521,182714869,33
31239503,182714869,34
199811071,182714869,122
471811595,182714869,45
77450490,182714869,14
156467213,182714869,171
89919564,182714869,62
36061968,182714869,13
198506129,182714869,17
200631673,182714869,35
99625250,182714869,16
142167044,182714869,16
121510236,182714869,39
99648949,182714869,37
464022560,182714869,67
240277531,182714869,23
236507843,182714869,11
38594688,182714869,35
174592989,182714869,26
227780908,182714869,34
32212533,182714869,40
231579912,182714869,22
88230429,182714869,25
151519661,182714869,11
25690271,182714869,38
185913819,182714869,16
120627272,182714869,37
154526718,182714869,18
504529238,182714869,23
624794688,182714869,34
35936672,182714869,14
40110994,182714869,12
476047710,182714869,12
44424631,182714869,12
45329736,182714869,18
98048949,182714869,11
147081554,182714869,15
30104304,504350,59
71092938,504350,25
9244832,504350,11
207813352,504350,64
23161357,504350,41
23735582,504350,11
36324138,504350,11
31557869,504350,13
21841789,504350,11
26610234,504350,61
36029255,504350,29
26490481,504350,15
38746172,504350,13
31239503,504350,13
29829912,504350,13
156037856,504350,19
160504245,504350,11
54739364,504350,14
56649026,504350,11
125387632,504350,11
26538483,504350,15
36481935,504350,17
122887284,504350,12
10386664,504350,18
154425624,504350,22
96022899,135468063,300
28575692,135468063,2662
131215608,135468063,714
241808969,135468063,1005
50597026,135468063,4130
41719107,135468063,153
147337432,135468063,534
32053915,135468063,1170
96324761,135468063,1343
89284114,135468063,1445
71852533,135468063,523
27115917,135468063,541
88301612,135468063,1549
174955366,135468063,469
68594999,135468063,990
87184624,135468063,104
492854165,135468063,45
40063341,135468063,849
114119743,135468063,472
36029255,135468063,306
152088629,135468063,40
35788650,135468063,79
52803405,135468063,386
38009333,135468063,48
24306397,135468063,327
416031592,135468063,335
62989856,135468063,616
21080562,135468063,74
103268673,135468063,45
155601320,135468063,62
78131255,135468063,15
129004176,135468063,21
89047775,135468063,430
576114251,135468063,61
43102846,135468063,189
81446331,135468063,113
26290555,135468063,33
42120234,135468063,75
139887547,135468063,57
118652300,135468063,51
190708734,135468063,156
43043577,135468063,72
522680774,135468063,35
71092938,135468063,63
211024421,135468063,24
125387632,135468063,75
104477229,135468063,213
84886230,135468063,115
238184779,135468063,45
112456234,135468063,16
30286648,135468063,44
47148210,135468063,29
40383341,135468063,174
117011503,135468063,183
84240904,135468063,51
198506129,135468063,44
26849594,135468063,38
113080650,135468063,27
183181014,135468063,21
171183040,135468063,12
117323707,135468063,26
30382440,135468063,21
31239503,135468063,88
52349411,135468063,63
39775590,135468063,14
139504995,135468063,23
89204267,135468063,39
89890241,135468063,42
132258917,135468063,18
23161357,135468063,62
36324138,135468063,24
30104304,135468063,14
662638256,135468063,15
74488574,135468063,18
70983894,135468063,24
128149102,135468063,12
156037856,135468063,46
407837457,135468063,42
57025612,135468063,15
72550899,135468063,32
150716625,135468063,29
141490402,135468063,20
56649026,135468063,12
36483360,135468063,26
192376620,135468063,13
26610234,135468063,62
183819202,135468063,12
407388596,135468063,24
139027213,135468063,17
189755167,135468063,16
207813352,135468063,14
188614162,135468063,16
276821855,135468063,11
26301881,135468063,15
138347708,135468063,19
84639976,135468063,15
67802451,135468063,11
84021070,135468063,14
107536229,135468063,13
26490481,135468063,16
160504245,135468063,14
23735582,135468063,14
30623831,135468063,11
37402112,135468063,28
69616738,82197170,7157
71092938,82197170,152
654556126,82197170,127
116228390,82197170,176
23161357,82197170,26
38594688,82197170,19
227101767,82197170,140
36029255,82197170,111
31239503,82197170,112
233300375,82197170,36
464022560,82197170,44
72550899,82197170,17
103268673,82197170,48
125387632,82197170,53
119925910,82197170,19
27187817,82197170,18
67931625,82197170,40
37402112,82197170,19
3389768,82197170,18
78131255,82197170,53
50686586,82197170,12
51496027,82197170,20
129004176,82197170,45
188614162,82197170,11
40934651,82197170,11
26301881,82197170,16
26490481,82197170,13
52028814,82197170,17
38244180,28579002,2378
77208443,28579002,216
44099416,28579002,1572
26857029,28579002,222
36511475,28579002,3183
502014446,28579002,595
45952312,28579002,192
190835892,28579002,406
36029255,28579002,506
160504245,28579002,59
23161357,28579002,95
36413513,28579002,204
140772558,28579002,2238
71092938,28579002,216
40934651,28579002,26
75891532,28579002,51
21841789,28579002,13
449537260,28579002,43
225886040,28579002,101
26490481,28579002,17
26301881,28579002,67
38927816,28579002,23
63602976,28579002,19
51633358,28579002,98
57938681,28579002,27
112618532,28579002,77
193531341,28579002,23
3389768,28579002,28
28703999,28579002,32
41783889,28579002,285
37425894,28579002,798
93773199,28579002,37
39152815,28579002,17
136371522,28579002,109
108268890,28579002,17
156465245,28579002,66
406534677,28579002,11
50465063,28579002,142
410965603,28579002,14
96161253,28579002,70
18466131,28579002,28
150761874,28579002,43
103268673,28579002,44
124021995,28579002,27
44390855,28579002,85
73362563,28579002,11
37402112,28579002,38
135052907,28579002,31
63162874,28579002,85
57025612,28579002,14
29260188,28579002,98
158606982,28579002,43
129004176,28579002,35
78131255,28579002,36
94854762,28579002,43
31239503,28579002,63
178505082,28579002,22
128149102,28579002,27
60978448,28579002,16
51929371,28579002,12
32951395,28579002,15
116228390,28579002,121
56649026,28579002,16
36483360,28579002,22
52614128,28579002,46
72960162,28579002,63
129039601,28579002,12
48997372,28579002,55
30777889,28579002,18
228371036,28579002,40
195007466,28579002,15
30104304,28579002,27
174805181,28579002,53
93207474,28579002,55
240510403,28579002,49
26610234,28579002,45
117084129,28579002,20
85206619,28579002,33
131210325,28579002,21
36198475,28579002,31
654556126,28579002,44
128293484,28579002,12
207813352,28579002,23
118787650,28579002,13
24538518,28579002,26
31500812,28579002,21
38746172,28579002,14
125387632,28579002,49
152784600,28579002,20
198337474,28579002,12
57519051,28579002,14
32171655,28579002,22
112017270,28579002,23
101740476,28579002,13
36324138,28579002,18
51496027,28579002,13
52028814,28579002,12
156037856,28579002,19
122734645,28579002,20
154425624,28579002,12
29829912,28579002,11
462169005,28579002,11
277624494,28579002,11
29400754,28579002,14
57717183,28579002,12
64581694,94875296,791
29829912,94875296,1752
40934651,94875296,49
21841789,94875296,99
31688366,94875296,301
81687332,94875296,80
71092938,94875296,484
128149102,94875296,2167
45044816,94875296,26
125387632,94875296,144
135052907,94875296,44
99591839,94875296,40
69588825,94875296,236
51465465,94875296,20
179896802,94875296,69
54041313,94875296,12
43028909,94875296,14
98578318,94875296,20
39783270,94875296,18
38927816,94875296,21
211256106,94875296,27
59308271,94875296,15
36029255,94875296,429
101572475,94875296,90
116885541,94875296,52
149456095,94875296,30
26490481,94875296,262
160504245,94875296,207
62510206,94875296,71
31239503,94875296,204
30080751,94875296,55
41245072,94875296,55
37522866,94875296,15
26301881,94875296,88
29400754,94875296,25
30777889,94875296,64
195166073,94875296,27
23161357,94875296,213
207813352,94875296,113
85956078,94875296,18
26610234,94875296,165
57717183,94875296,62
38594688,94875296,28
38244180,94875296,26
128856353,94875296,162
88084663,94875296,21
51496027,94875296,82
39885827,94875296,17
37402112,94875296,321
38746172,94875296,55
129004176,94875296,79
78131255,94875296,69
52028814,94875296,29
51620555,94875296,87
87791915,94875296,11
150352604,94875296,23
109345208,94875296,276
224037760,94875296,215
21991090,94875296,15
136366909,94875296,59
21629925,94875296,48
44390855,94875296,53
153176290,94875296,18
174955366,94875296,11
48870826,94875296,53
101936909,94875296,130
133896185,94875296,37
61212355,94875296,76
188614162,94875296,30
57317154,94875296,12
39298218,94875296,48
30104304,94875296,99
54525106,94875296,26
112868442,94875296,598
492854165,94875296,44
23735582,94875296,68
72550899,94875296,72
9679595,94875296,41
31500812,94875296,62
159785521,94875296,14
98506045,94875296,42
54185820,94875296,63
233300375,94875296,120
9244832,94875296,51
67650991,94875296,16
29036519,94875296,25
55607419,94875296,141
119925910,94875296,31
106013742,94875296,68
60978448,94875296,15
30623831,94875296,12
22346597,94875296,14
36511475,94875296,28
26029516,94875296,14
30685416,94875296,49
38005233,94875296,25
189755167,94875296,77
206506086,94875296,60
471398124,94875296,18
213749122,94875296,22
68336635,94875296,119
51929371,94875296,54
445529741,94875296,54
36481935,94875296,31
21390470,94875296,13
36324138,94875296,27
29565445,94875296,11
56040562,94875296,18
32402794,94875296,12
112822444,94875296,30
101020771,94875296,27
129342719,94875296,22
269350061,94875296,50
118155820,94875296,114
459331509,94875296,21
3389768,94875296,24
182427515,94875296,16
67931625,94875296,37
48865821,94875296,12
71672341,94875296,19
36483360,94875296,44
10180005,94875296,31
48946894,94875296,11
213104821,94875296,49
40063341,94875296,16
190146087,94875296,23
16064695,94875296,31
128293484,94875296,29
44281267,94875296,13
87805484,94875296,12
213748641,94875296,19
124304147,94875296,34
26991127,94875296,53
501535491,94875296,84
154425624,94875296,67
30079255,94875296,77
85943836,94875296,17
101400190,94875296,30
117583640,94875296,43
24538518,94875296,31
121510236,94875296,21
36138196,94875296,14
143759910,94875296,22
46780407,94875296,11
116010031,94875296,23
245226810,94875296,17
37851229,94875296,12
132485963,94875296,72
55898523,94875296,14
116228390,94875296,32
49303276,94875296,12
47250099,94875296,15
117348035,94875296,16
64372897,94875296,12
44424631,94875296,43
12731745,94875296,16
153437050,94875296,20
92372244,94875296,22
103268673,94875296,37
27115917,94875296,12
410965603,94875296,16
122887284,94875296,19
107305687,94875296,26
154526718,94875296,17
71852533,94875296,13
25093116,94875296,21
44338537,94875296,12
254756234,94875296,31
60160906,94875296,13
50127647,94875296,11
192376620,94875296,14
496970086,94875296,14
126595970,94875296,21
31557869,94875296,28
50597026,94875296,11
178238725,94875296,14
48286022,94875296,17
30661033,94875296,14
117783070,94875296,22
156037856,94875296,27
402991688,94875296,12
56649026,94875296,35
38121996,94875296,16
102205475,94875296,11
52839414,94875296,19
196668687,94875296,19
247808909,94875296,21
135957425,94875296,33
48878319,94875296,22
123922797,94875296,11
7010591,94875296,17
277445885,94875296,12
23945610,94875296,12
32787655,94875296,14
198860406,94875296,23
108268890,94875296,47
85950164,94875296,36
190531337,94875296,11
37438876,94875296,11
74488574,94875296,12
119415848,94875296,23
15027034,94875296,16
485855940,94875296,15
9528182,94875296,11
92113890,94875296,19
132954880,94875296,21
277624494,94875296,15
36513760,94875296,13
104477229,94875296,17
61433001,94875296,28
26202775,94875296,11
2261919,94875296,12
23057278,94875296,11
112327448,94875296,14
28579002,94875296,19
70075625,94875296,14
68246485,94875296,13
37047104,94875296,11
477927724,94875296,11
40336240,94875296,14
40784764,94875296,11
25009441,94875296,13
27107346,94875296,11
76084292,94875296,15
140772558,94875296,16
45329736,19942092,41
36029255,19942092,67
40110994,19942092,79
199811071,19942092,366
30504119,19942092,49
35980866,19942092,678
25690271,19942092,129
36138196,19942092,185
78131255,19942092,30
49914195,19942092,71
48878319,19942092,485
121510236,19942092,907
471811595,19942092,125
459331509,19942092,1428
123922797,19942092,431
42814514,19942092,243
228598214,19942092,63
22346597,19942092,405
32212533,19942092,158
245226810,19942092,146
199046842,19942092,78
35999968,19942092,156
46645300,19942092,45
147081554,19942092,38
31239503,19942092,82
431460701,19942092,32
30357893,19942092,149
167100879,19942092,275
37402112,19942092,37
58753574,19942092,63
48437708,19942092,88
233300375,19942092,26
624794688,19942092,66
32428080,19942092,13
427412996,19942092,34
65876095,19942092,68
446950722,19942092,26
492854165,19942092,15
125387632,19942092,100
38005233,19942092,46
71092938,19942092,134
12902657,19942092,32
41879247,19942092,51
96564203,19942092,136
107627864,19942092,19
142167044,19942092,83
35936672,19942092,22
30685416,19942092,36
31500812,19942092,18
129004176,19942092,34
128149102,19942092,33
61519248,19942092,36
115657971,19942092,64
85652487,19942092,101
88230429,19942092,75
579466207,19942092,85
42973421,19942092,15
159785521,19942092,75
39692658,19942092,35
63453024,19942092,14
38244180,19942092,34
116228390,19942092,34
40934651,19942092,18
142055874,19942092,64
207164647,19942092,14
98048949,19942092,23
33734881,19942092,17
654556126,19942092,14
25633533,19942092,18
108609171,19942092,17
182714869,19942092,43
224081471,19942092,29
476047710,19942092,32
586374628,19942092,15
627738925,19942092,31
77450490,19942092,21
62638609,19942092,23
262490786,19942092,18
80216715,19942092,23
169703688,19942092,21
142797941,19942092,35
26008696,19942092,33
57993352,19942092,11
31291480,19942092,75
52028814,19942092,17
241581961,19942092,22
41245072,19942092,61
43419527,19942092,12
115008194,19942092,25
39393023,19942092,11
501538848,19942092,14
170544227,19942092,13
175779148,19942092,14
244731172,19942092,31
196665069,19942092,23
99625250,19942092,24
21841789,19942092,12
472752044,19942092,22
26301881,19942092,56
30904062,19942092,30
108268890,19942092,35
98561040,19942092,15
231579912,19942092,21
136396398,19942092,13
99648949,19942092,12
108353322,19942092,20
53567674,19942092,17
577606762,19942092,16
43030068,19942092,29
185913819,19942092,35
31688366,19942092,36
32787655,19942092,29
51496027,19942092,32
23161357,19942092,33
26766376,19942092,35
77208443,19942092,29
26306692,19942092,29
54525106,19942092,36
47606906,19942092,31
55607419,19942092,30
218301998,19942092,29
468031986,19942092,38
70983894,19942092,28
136382961,19942092,29
514457856,19942092,30
456798977,19942092,29
275644615,19942092,38
28990891,19942092,30
195166073,19942092,30
153314610,19942092,27
62356185,19942092,28
28575692,19942092,30
46834933,19942092,36
40784764,19942092,32
55933037,19942092,32
49045679,19942092,29
138686063,19942092,29
148057505,19942092,28
154425624,19942092,31
24765850,19942092,31
38121996,19942092,29
81687332,19942092,31
88084663,19942092,29
29829912,19942092,30
153176290,19942092,27
68594999,19942092,29
32718606,19942092,35
129342719,19942092,30
76258299,19942092,30
76084292,19942092,34
60781881,19942092,27
7832442,19942092,30
100438963,19942092,34
112034182,19942092,28
103917636,19942092,34
29661191,19942092,28
23852822,19942092,35
119497908,19942092,34
120568022,19942092,29
179896802,19942092,29
16677765,19942092,33
485855940,19942092,12
26490481,19942092,37
30104304,19942092,33
50597026,19942092,30
38594688,19942092,40
38746172,19942092,34
188890121,19942092,31
503598254,19942092,30
29506118,19942092,34
57025612,19942092,31
147337432,19942092,31
25202416,19942092,35
164234001,19942092,35
131403189,19942092,32
99591839,19942092,30
71672341,19942092,35
106961925,19942092,33
114119743,19942092,31
28565473,19942092,30
76020989,19942092,31
47250099,19942092,31
25236843,19942092,34
80731615,19942092,36
77827128,19942092,29
164459256,19942092,29
65583390,19942092,14
464938702,19942092,35
62595539,19942092,35
51929371,19942092,28
30777889,19942092,35
30623831,19942092,28
103861159,19942092,29
39154778,19942092,34
56649026,19942092,29
44424631,19942092,31
109157255,19942092,13
102192603,19942092,34
60978448,19942092,30
64855800,19942092,12
22814674,19942092,26
123364886,19942092,29
15027034,19942092,35
21991090,19942092,34
43102846,19942092,30
62510206,19942092,33
11692694,19942092,35
118342490,19942092,32
86403736,19942092,29
124491706,19942092,12
36061968,19942092,13
106013742,14371185,22
27306499,14371185,55
50450455,14371185,49
103268673,14371185,77
25259668,14371185,17
56649026,14371185,57
7010591,14371185,30
72256775,14371185,34
44390855,14371185,27
71092938,14371185,166
95304188,14371185,18
30080751,14371185,37
10386664,14371185,37
160504245,14371185,86
36029255,14371185,335
125387632,14371185,26
36481935,14371185,42
23161357,14371185,136
31239503,14371185,112
36483360,14371185,74
26610234,14371185,229
151283108,14371185,52
30777889,14371185,92
10180005,14371185,90
108268890,14371185,56
207813352,14371185,151
153176290,14371185,17
14891712,14371185,11
40934651,14371185,60
42546908,14371185,11
26490481,14371185,41
91137296,14371185,12
24538518,14371185,27
32787655,14371185,22
26538483,14371185,150
156037856,14371185,61
149456095,14371185,11
154425624,14371185,56
44132002,14371185,59
25270623,14371185,25
51496027,14371185,45
31557869,14371185,25
21841789,14371185,41
116885541,14371185,12
119415848,14371185,18
38746172,14371185,41
27107346,14371185,26
9244832,14371185,18
58351323,14371185,18
29400754,14371185,25
26301881,14371185,112
22959224,14371185,48
38640167,14371185,15
60978448,14371185,31
31500812,14371185,17
36324138,14371185,61
26656197,14371185,16
37402112,14371185,38
122887284,14371185,14
67802451,14371185,14
38927816,14371185,15
23735582,14371185,31
25093116,14371185,13
39298218,14371185,11
12731745,14371185,16
29829912,14371185,25
30104304,14371185,94
92113890,14371185,14
62510206,14371185,12
9528182,14371185,26
57025612,14371185,30
81832690,14371185,11
26302559,14371185,14
35916854,14371185,11
36259794,14371185,19
57317154,14371185,24
21390470,14371185,25
37522866,14371185,26
38708489,14371185,22
107536229,14371185,21
58352686,14371185,19
36177185,14371185,13
39392583,14371185,14
195166073,14371185,14
54739364,14371185,22
38167015,14371185,20
49539728,14371185,11
128293484,14371185,19
36138196,14371185,18
30661033,14371185,11
30967548,14371185,14
49408183,14371185,23
673571250,14371185,21
72550899,14371185,22
190146087,14371185,34
128149102,14371185,19
59965916,14371185,20
30227322,14371185,13
46046475,14371185,11
117783070,14371185,19
76752131,14371185,11
93869876,14371185,13
40110994,270186408,12
124491706,270186408,50
96564203,270186408,678
459331509,270186408,105
227780908,270186408,36
198506129,270186408,35
28703999,270186408,13
240277531,270186408,365
195007466,270186408,71
41245072,270186408,12
31688366,270186408,11
88230429,270186408,17
90739706,270186408,23
120627272,270186408,63
48878319,270186408,619
233300375,270186408,490
245226810,270186408,1067
115657971,270186408,49
30357893,270186408,41
101062697,270186408,28
228371036,270186408,235
36511475,270186408,35
502014446,270186408,50
112017270,270186408,33
199811071,270186408,371
61519248,270186408,149
121510236,270186408,119
35980866,270186408,54
67931625,270186408,46
228598214,270186408,13
169703688,270186408,18
108353322,270186408,28
48437708,270186408,23
49914195,270186408,32
54319112,270186408,11
182427515,270186408,133
38594688,270186408,52
241581961,270186408,69
25690271,270186408,35
224081471,270186408,75
45329736,270186408,13
78131255,270186408,11
129004176,270186408,11
125387632,270186408,31
71092938,270186408,20
182714869,270186408,148
210014596,270186408,28
19942092,270186408,35
85652487,270186408,15
44424631,270186408,28
36029255,270186408,47
174592989,270186408,42
31239503,270186408,126
471811595,270186408,49
42219929,270186408,15
38244180,270186408,11
574802385,270186408,13
40266934,270186408,21
22346597,270186408,76
123922797,270186408,122
224376932,270186408,16
199046842,270186408,18
200631673,270186408,18
140772558,270186408,23
118787650,270186408,22
52839414,270186408,11
35936672,270186408,11
39692658,270186408,24
505798243,270186408,11
74426799,270186408,23
116228390,270186408,19
142055874,270186408,49
159785521,270186408,24
36138196,270186408,11
147081554,270186408,23
42814514,270186408,25
154526718,270186408,51
151519661,270186408,12
28579002,270186408,12
413012469,270186408,16
36029255,42490770,1094
154425624,42490770,74
71092938,42490770,288
60978448,42490770,52
31688366,42490770,30
59965916,42490770,45
37153714,42490770,97
56649026,42490770,242
23518699,42490770,425
31239503,42490770,281
26301881,42490770,190
207813352,42490770,105
37402112,42490770,70
117783070,42490770,32
57317154,42490770,70
36483360,42490770,172
25084072,42490770,184
23857542,42490770,118
36259794,42490770,24
136235224,42490770,29
70983894,42490770,45
36481935,42490770,78
70075625,42490770,28
43028909,42490770,49
23161357,42490770,141
31557869,42490770,24
21841789,42490770,96
27992608,42490770,44
43410417,42490770,408
92113890,42490770,31
125387632,42490770,70
95473492,42490770,105
44132002,42490770,12
29829912,42490770,21
78131255,42490770,24
198860406,42490770,12
213749122,42490770,27
38878346,42490770,116
54739364,42490770,15
38708489,42490770,29
38746172,42490770,91
673571250,42490770,18
26290555,42490770,14
26610234,42490770,122
30104304,42490770,46
492854165,42490770,19
26538483,42490770,12
24538518,42490770,59
36974451,42490770,48
57025612,42490770,40
36805559,42490770,25
45221641,42490770,22
69183831,42490770,33
32718606,42490770,16
51496027,42490770,73
55898523,42490770,25
16064695,42490770,36
24981496,42490770,15
48865821,42490770,23
30661033,42490770,23
128293484,42490770,53
26490481,42490770,95
26656197,42490770,27
51978040,42490770,11
119415848,42490770,19
139208197,42490770,22
48082917,42490770,52
72550899,42490770,54
35916854,42490770,26
47627824,42490770,12
160504245,42490770,33
93869876,42490770,12
140772558,42490770,15
190835892,42490770,22
36324138,42490770,37
58352686,42490770,42
156037856,42490770,48
30777889,42490770,32
27107346,42490770,33
23735582,42490770,18
103268673,42490770,39
49408183,42490770,41
188614162,42490770,30
108268890,42490770,77
45044816,42490770,14
50597026,42490770,15
106013742,42490770,11
192376620,42490770,13
22959224,42490770,17
213748641,42490770,11
129004176,42490770,29
52028814,42490770,17
110345640,42490770,18
188887325,42490770,11
94432456,42490770,11
68281787,42490770,35
101572475,42490770,16
59308271,42490770,15
72295817,42490770,15
145178632,42490770,11
27115917,42490770,12
88301612,42490770,14
71852533,42490770,21
174955366,42490770,13
81687332,42490770,13
12875057,42490770,12
25743612,42490770,19
94875296,42490770,15
64581694,42490770,12
25009441,42490770,13
116885541,42490770,24
87875017,42490770,11
40336240,42490770,27
31500812,42490770,29
91137296,42490770,13
135468063,42490770,11
21991090,42490770,12
29578325,42490770,12
20567961,42490770,14
30967548,42490770,15
122887284,42490770,25
40934651,42490770,24
128149102,42490770,19
31545223,42490770,15
9244832,42490770,45
30080751,42490770,14
416031592,42490770,12
23945610,42490770,11
22346597,42490770,18
190708734,42490770,11
36511475,42490770,33
21390470,42490770,15
159785521,42490770,14
638511570,42490770,12
72256775,42490770,11
101740476,42490770,15
149456095,42490770,13
112822444,42490770,12
40383341,137347549,122
71092938,137347549,68
52803405,137347549,138
38009333,137347549,63
522680774,137347549,25
150352604,137347549,46
24306397,137347549,57
28575692,137347549,201
125387632,137347549,71
131215608,137347549,629
114119743,137347549,357
36029255,137347549,105
89047775,137347549,125
155601320,137347549,287
72550899,137347549,55
50597026,137347549,686
41719107,137347549,26
135468063,137347549,343
96324761,137347549,211
89284114,137347549,204
104477229,137347549,130
40063341,137347549,353
27115917,137347549,568
241808969,137347549,253
62989856,137347549,39
21080562,137347549,56
84240904,137347549,25
147337432,137347549,198
87805484,137347549,34
128149102,137347549,25
52349411,137347549,229
71852533,137347549,218
88301612,137347549,453
32053915,137347549,127
43102846,137347549,73
198506129,137347549,163
574802385,137347549,55
30286648,137347549,19
407388596,137347549,50
432857248,137347549,16
52028814,137347549,13
117323707,137347549,58
125260461,137347549,30
103268673,137347549,17
64581694,137347549,26
183819202,137347549,44
42120234,137347549,37
190708734,137347549,203
141490402,137347549,46
117031241,137347549,33
78131255,137347549,29
43043577,137347549,73
174955366,137347549,191
152088629,137347549,59
35788650,137347549,44
129004176,137347549,36
118652300,137347549,27
81446331,137347549,62
51496027,137347549,13
87184624,137347549,64
94714426,137347549,28
265500389,137347549,18
407837457,137347549,88
268297838,137347549,28
416031592,137347549,77
68594999,137347549,130
23161357,137347549,26
74488574,137347549,11
139887547,137347549,55
70983894,137347549,24
139504995,137347549,68
188300205,137347549,12
74051603,137347549,13
211024421,137347549,24
80981775,137347549,27
89204267,137347549,38
83030545,137347549,21
492854165,137347549,40
576114251,137347549,17
31239503,137347549,49
179481238,137347549,23
109306231,137347549,18
84886230,137347549,23
138347708,137347549,18
238184779,137347549,26
183233336,137347549,11
26490481,137347549,12
171183040,137347549,24
139027213,137347549,22
500001586,137347549,18
56097532,137347549,12
112868442,137347549,13
94875296,137347549,22
116228390,137347549,11
89890241,137347549,28
139024449,137347549,35
75701802,137347549,12
37547034,137347549,17
150716625,137347549,14
132258917,137347549,19
37402112,137347549,12
113080650,137347549,17
117011503,137347549,23
101936909,137347549,11
26290555,137347549,15
30079255,137347549,11
54739364,320878,41
36483360,320878,16
30104304,320878,132
160504245,320878,17
40934651,320878,21
36029255,320878,97
30080751,320878,13
31239503,320878,24
36324138,320878,16
154425624,320878,16
71092938,320878,40
26490481,320878,13
50450455,320878,11
14891712,320878,14
14371185,320878,22
48660027,320878,19
156037856,320878,26
2261919,320878,11
9528182,320878,69
38927816,320878,23
107536229,320878,17
125387632,320878,14
51496027,320878,11
207813352,320878,33
62510206,320878,12
43201452,320878,27
26610234,320878,58
10180005,320878,19
23161357,320878,22
116228390,320878,26
31500812,320878,37
440665861,320878,11
23714304,320878,12
9244832,320878,15
36481935,320878,11
3389768,320878,14
30777889,320878,15
483194031,320878,12
155601320,81432617,866
139887547,81432617,14
274508467,81432617,545
74051603,81432617,282
233300375,81432617,216
574802385,81432617,4210
137347549,81432617,59
50597026,81432617,56
38009333,81432617,24
42120234,81432617,16
48878319,81432617,12
198506129,81432617,1529
78131255,81432617,11
129004176,81432617,17
125260461,81432617,42
183233336,81432617,804
182427515,81432617,127
170547313,81432617,23
40063341,81432617,28
125387632,81432617,48
174592989,81432617,24
179481238,81432617,43
117031241,81432617,67
96564203,81432617,15
67931625,81432617,26
152088629,81432617,12
199636758,81432617,390
407388596,81432617,26
27115917,81432617,161
117323707,81432617,52
75701802,81432617,119
