source,target
78286458,12
705146173955264512,12
1162443969932009472,12
979071148330758151,12
2465283662,12
1170590019829956608,12
1343351540166369280,12
1098730726780891136,12
177248029,12
791536288763678720,12
739863719749033985,12
999882380952285185,12
1265342488363044864,12
1391345170419965955,12
802220796890513409,12
49588722,12
896616609061548032,12
1312955874940395520,12
140743651,12
824933941878603776,12
1053693534560313350,12
3064146644,12
1729193269,12
16450600,12
1351793738629206016,12
236374063,12
1283661730539696128,12
208546924,12
44885381,12
944374776985919488,12
481503944,12
418970360,12
1041997282353336320,12
26728479,12
1901196607,12
120127512,12
1395232825905876992,12
3301463358,12
1228057868521353216,12
865370910873665536,12
940839286353559552,12
1267551086010867713,12
884990532077985792,12
117812598,12
11025592,12
16967457,12
1123675946735681536,44196397
1193923555404255232,44196397
1353111876910149634,44196397
1064218391920214016,44196397
101027306,44196397
1382614753466540032,44196397
1000782632970420224,44196397
1348982640444112902,44196397
1025002638956552192,44196397
1017500754091892736,44196397
4662083477,44196397
1370029059845984263,44196397
39803436,44196397
1308935294612385798,44196397
373888362,44196397
534398885,44196397
45674506,44196397
1258350928501014529,44196397
2380803676,44196397
1461602076,44196397
1315307674372911109,44196397
160293934,44196397
1276967477201850376,44196397
12542362,44196397
382015626,44196397
2615620009,44196397
17735070,44196397
49654030,44196397
609006641,44196397
1275448397835595783,44196397
21507000,44196397
238514763,44196397
1362124680400936962,44196397
1329607107071668226,44196397
1386463717093687298,44196397
2999368819,44196397
22945304,44196397
855147162761658369,44196397
1363080947848085506,44196397
727247361722851328,44196397
2322985676,44196397
54960489,44196397
286902528,44196397
215654936,44196397
944567794615635968,44196397
1315342934271840256,44196397
68652138,44196397
1318550018991718403,44196397
1180097210819715073,44196397
1395325683493126144,44196397
928096166,44196397
27621566,44196397
18986945,44196397
2765613736,44196397
934090552634732551,44196397
314847369,44196397
983305505589243905,44196397
1254151439254982657,44196397
1325918957656809472,44196397
2308824462,44196397
397441143,44196397
830657165455147008,44196397
1377512924319789057,44196397
1328833304792076292,44196397
889801249436119041,44196397
1270755920864317441,44196397
1267035107132493824,44196397
1264377739890561026,44196397
1227875588704129029,44196397
2545244784,44196397
1931181572,44196397
915410214764998658,44196397
1373956692078071808,44196397
1209460045777260549,44196397
1222234777610121216,44196397
1388686209485090819,44196397
1495378111,44196397
1246401386771673090,44196397
1052840301918707713,44196397
2511577716,44196397
745468652237914115,44196397
2434076942,44196397
208234124,44196397
22643279,44196397
105077676,44196397
1663949641,44196397
1132795881411948544,44196397
120696305,44196397
2966470125,44196397
2295248705,44196397
1213912165658136576,44196397
1352638067761311744,44196397
773485929969414148,44196397
1371011865245937666,44196397
1063963083859730432,44196397
1288914867034914817,44196397
1278032762553774080,44196397
1089609199,44196397
1298284060838694914,44196397
1271725393905545216,44196397
1396776532559810561,44196397
1333407490499776518,44196397
1324732717754437635,44196397
71228620,44196397
309007739,44196397
939060292008468480,44196397
1267356419679977474,44196397
4602838992,44196397
2160354285,44196397
1373664574810025992,44196397
1243568277734985733,44196397
914520070671536128,44196397
2653845603,44196397
1366719533692694529,44196397
1384339311986757632,44196397
2368960458,44196397
1392274099490201605,44196397
2856645398,44196397
1351751524641169408,44196397
527428804,44196397
1022900306936512517,44196397
322485703,44196397
1300357405813796864,44196397
1244322238590935040,44196397
2729348017,44196397
124074098,44196397
717647650561073152,44196397
2794378935,44196397
1048594187875172352,44196397
864481143839748097,44196397
1122304238632046592,44196397
1322970460863098880,44196397
1154773988,44196397
14065835,44196397
1250043110291173376,44196397
2823840211,44196397
1253382949812174849,44196397
1216242019380625409,44196397
18078238,44196397
1463141521,44196397
1258817264452694017,44196397
3052045660,44196397
477030336,44196397
209977053,44196397
823307944808677377,44196397
923264388,44196397
2433710268,44196397
1047289776,44196397
921457062864998400,44196397
1389460534592999424,44196397
1275788231028559872,44196397
4880991820,44196397
38744714,44196397
1173871290190462976,44196397
1108597836755755009,44196397
1382423102185820161,44196397
274921627,44196397
1191008648362901504,44196397
1364736579164647441,44196397
726192652362895360,44196397
1361357286489268226,44196397
114210368,44196397
24437704,44196397
1210550252568104960,44196397
555939556,44196397
1397476770622803973,44196397
800734008812322820,44196397
950783869158088704,44196397
1150955098568134656,44196397
934402811286212609,44196397
3325474132,44196397
1645144256,44196397
949780843,44196397
3021758707,44196397
1369302908861353985,44196397
51750156,44196397
3318808100,44196397
113740045,44196397
268913590,44196397
994494661346627585,44196397
314671016,44196397
149742502,44196397
2433368432,44196397
841650621174415362,44196397
1014528449577406464,44196397
26175327,44196397
1386282490072010757,44196397
1375049852657283073,44196397
187289134,44196397
15101041,44196397
1390659678825336834,44196397
51086716,44196397
1335382116574490627,44196397
702242578754838530,44196397
933686890141769729,44196397
26105210,44196397
3245691592,44196397
544656283,44196397
17682812,44196397
1397196137283694597,44196397
1389487864249868289,44196397
4825214382,44196397
3293293971,44196397
910577616477974529,44196397
2509718979,44196397
1310194780257878016,44196397
218012855,44196397
34270804,44196397
974390207867858944,44196397
950455321046208512,44196397
1343173124594929664,44196397
1242661933557280768,44196397
1098654326,44196397
738752276836306944,44196397
1392607900435197956,44196397
82842649,44196397
178566614,44196397
2193805292,44196397
1303713480,44196397
427402721,44196397
1286870705280135168,44196397
955958146438021121,44196397
969929771869265921,44196397
1099211611695243266,44196397
14732030,44196397
771738853577101313,44196397
1169177872151367681,44196397
1634936378,44196397
1371870984790216709,44196397
762140957793918978,44196397
1277482403406082049,44196397
234462803,44196397
250584114,44196397
392363010,44196397
39317562,44196397
903232417489498113,44196397
1318985240,44196397
19541799,44196397
1345930605641527298,44196397
866129611079528448,44196397
1197078996481183746,44196397
922354202088759296,44196397
83592639,44196397
1208046322881892352,44196397
1644585121,44196397
577287055,44196397
817603403677253633,44196397
1281969232851251201,44196397
45871162,44196397
1192125652889145346,44196397
854317958226624517,44196397
240049622,44196397
977607898380595200,44196397
9652172,44196397
406512519,44196397
4424620452,44196397
1326679918604849153,44196397
1367071536490962944,44196397
872385970561323009,44196397
490748626,44196397
288604348,44196397
1020673984390664192,44196397
1290234301490106368,44196397
1216202472374591489,44196397
1389285794,44196397
2512859172,44196397
925683142312235008,44196397
111221301,44196397
1143853691851743234,44196397
1324251756549660672,44196397
1256132786919845888,44196397
1368272406469607426,44196397
3025082120,44196397
203145888,44196397
1346996787027070976,44196397
57189233,44196397
2897178924,44196397
245682624,44196397
16472379,44196397
243191704,44196397
734179084247306240,44196397
9570452,44196397
1041076799386648576,44196397
129550400,44196397
363240189,44196397
1315319498761793538,44196397
24001226,44196397
2790385729,44196397
2822397217,44196397
839471298,44196397
3539058194,44196397
71491654,44196397
768318653850722305,44196397
2777152740,44196397
1356227332504236040,44196397
1393052971982675970,44196397
1377667845878906880,44196397
1163476410,44196397
295758665,44196397
1333198376100388865,44196397
1344219247413784577,44196397
705146173955264512,44196397
1160369750339399680,44196397
544884124,44196397
811058560868159488,44196397
559070164,44196397
827449736584065026,44196397
1371998478725955586,44196397
1124858379065802752,44196397
979071148330758151,44196397
170779068,44196397
524842381,44196397
1250692058983141376,44196397
2465283662,44196397
1396202793501745153,44196397
1369535621987983360,44196397
1374765077098758151,44196397
1392266777321672712,44196397
113848257,44196397
1352103631605043202,44196397
119970645,44196397
937941351299084289,44196397
52681444,44196397
1319191219,44196397
865254426101067778,44196397
1192328642082299904,44196397
1163696895769763840,44196397
76479526,44196397
470492384,44196397
1302570787631591425,44196397
1544912532,44196397
3400825125,44196397
459119863,44196397
1320733158,44196397
1197104147696439298,44196397
1343351540166369280,44196397
1098730726780891136,44196397
177248029,44196397
223953813,44196397
739863719749033985,44196397
389307863,44196397
1017119957014990848,44196397
71760683,44196397
142557426,44196397
1149930579032457217,44196397
1377419332775460865,44196397
1192060810194907136,44196397
961163873016360960,44196397
212869212,44196397
249565929,44196397
1319474686326009856,44196397
993388580277014528,44196397
306785297,44196397
885308618727317506,44196397
1267551086010867713,44196397
340252337,44196397
1280027268245385216,44196397
940839286353559552,44196397
69097408,44196397
1078498429930782720,44196397
1395056840791060481,44196397
707851821767794692,44196397
1397263985007685634,44196397
465671507,44196397
1397168779423932420,44196397
4922630998,44196397
904360020661415937,44196397
1228057868521353216,44196397
4681632829,44196397
1379246412437856256,44196397
1390301157487153154,44196397
767170573806014468,44196397
1395232825905876992,44196397
467518370,44196397
214455915,44196397
5628622,44196397
1901196607,44196397
1351579286,44196397
927476628762058752,44196397
1396761926823071756,44196397
125756546,44196397
889829880678014976,44196397
709564705304498176,44196397
3243551873,44196397
922438657361022976,44196397
481503944,44196397
1018875907619115010,44196397
1226216507581116417,44196397
3111536505,44196397
2191484911,44196397
842120626143911939,44196397
944374776985919488,44196397
966889263655673858,44196397
181208991,44196397
230200938,44196397
208546924,44196397
413867661,44196397
1241032562622918662,44196397
951712767521755138,44196397
1393115258550587395,44196397
103199610,44196397
109516415,44196397
1341003332203278336,44196397
1395425474617122819,44196397
1707913032,44196397
1392080679798771715,44196397
1391007521884704768,44196397
1670100625,44196397
1303101824442888193,44196397
1403059766,44196397
827830917313945601,44196397
1052519801241956352,44196397
1380905765846716417,44196397
1313128625680592896,44196397
19478383,44196397
715901816857358336,44196397
1479997092,44196397
1019916306160799745,44196397
16388619,295218901
1385827742982107136,295218901
17778401,295218901
1127323062616186881,295218901
885426541185818625,295218901
908230076,295218901
1075040249431158784,295218901
1262088816237645824,295218901
737654066323558401,295218901
15311202,295218901
61711037,295218901
348183730,295218901
108286674,49427323
509849786,49427323
68433676,49427323
1391691840441798656,44196397
2833746839,44196397
1283661730539696128,44196397
1352317542023503874,44196397
1384862715836043267,44196397
1351793738629206016,44196397
1077066441189441536,44196397
135069814,44196397
1290012612848099330,44196397
1164673694540550145,44196397
1352574862540369920,44196397
1265342488363044864,44196397
4069180535,44196397
1295715136141963267,44196397
934160485993340933,44196397
4844693065,44196397
333011425,44196397
136586525,44196397
797863519953764353,44196397
1064108650271309826,44196397
1318814261666172929,44196397
21281781,44196397
802220796890513409,44196397
237435988,44196397
49588722,44196397
935446829730291717,44196397
896616609061548032,44196397
1312955874940395520,44196397
1613486132,44196397
140743651,44196397
824933941878603776,44196397
875770499900506112,44196397
1294575604696784896,44196397
2318606822,44196397
823805248804450304,44196397
877703750,44196397
158762027,44196397
237058247,44196397
552678898,44196397
68433676,44196397
1373380323959058434,44196397
4818104765,44196397
1729193269,44196397
17996485,44196397
1123675946735681536,295218901
1193923555404255232,295218901
1353111876910149634,295218901
1382614753466540032,295218901
1324308850774843392,295218901
1000782632970420224,295218901
1370029059845984263,295218901
1258350928501014529,295218901
160293934,295218901
1275448397835595783,295218901
1329607107071668226,295218901
2322985676,295218901
215654936,295218901
944567794615635968,295218901
1315342934271840256,295218901
989269739020091392,295218901
1318550018991718403,295218901
1180097210819715073,295218901
1395325683493126144,295218901
1081313375991353344,295218901
27621566,295218901
18986945,295218901
1219830494696738817,295218901
11189612,295218901
19476668,295218901
1264377739890561026,295218901
1388686209485090819,295218901
107289175,295218901
392986480,295218901
1213912165658136576,295218901
773485929969414148,295218901
1384339311986757632,295218901
1392274099490201605,295218901
1300357405813796864,295218901
124074098,295218901
14065835,295218901
1463141521,295218901
209977053,295218901
1108597836755755009,295218901
1391380485646036993,295218901
934402811286212609,295218901
954130425345126401,295218901
113740045,295218901
1375049852657283073,295218901
51086716,295218901
4825214382,295218901
308622604,295218901
1242661933557280768,295218901
1392607900435197956,295218901
234462803,295218901
903232417489498113,295218901
866129611079528448,295218901
180430375,295218901
1393239769392599044,295218901
1265342488363044864,295218901
4844693065,295218901
140618811,295218901
1142010313782546437,295218901
68433676,295218901
1384862715836043267,295218901
1352317542023503874,295218901
1391007521884704768,295218901
1393115258550587395,295218901
413867661,295218901
208546924,295218901
709564705304498176,295218901
782366534505078784,295218901
1041997282353336320,295218901
1390301157487153154,295218901
1379246412437856256,295218901
1438297032,295218901
940839286353559552,295218901
177248029,295218901
3400825125,295218901
46984101,295218901
865254426101067778,295218901
973132664658997248,295218901
1392266777321672712,295218901
1374765077098758151,295218901
1369535621987983360,295218901
104561114,295218901
979071148330758151,295218901
1356859033500622852,295218901
1017828489230274560,295218901
944737177,295218901
1204200058842951682,49427323
298704683,49427323
1010498049058201600,49427323
2651067300,49427323
980785548720709637,49427323
21870226,49427323
802246546607644672,49427323
881270881011544069,49427323
38814672,49427323
458432868,49427323
12960572,49427323
899230542780022784,49427323
218790418,49427323
3532655353,49427323
1270312236,49427323
326229600,49427323
1019916306160799745,49427323
1252829856892518401,49427323
160293934,49427323
26130205,49427323
606449564,49427323
238514763,49427323
2727683563,49427323
66994371,49427323
1386665419977723906,49427323
23522633,49427323
1113531333702311941,49427323
1358415860826845187,49427323
1048594187875172352,49427323
1328046184938823685,49427323
1312623905908166658,49427323
195760172,49427323
1031495988857499648,49427323
3318808100,49427323
4241031461,49427323
736472070,49427323
890844439442325504,49427323
1281840382419099648,49427323
263128112,49427323
2800466323,49427323
1471511138,49427323
779513335393968128,49427323
163488122,49427323
722592726,49427323
331283041,49427323
705146173955264512,49427323
544884124,49427323
16967457,49427323
117812598,49427323
2886697762,49427323
944819996970008576,49427323
3295402276,49427323
942373161311416326,49427323
1269972008,49427323
613337428,49427323
54179912,49427323
132574633,49427323
333011425,49427323
854923926018945025,49427323
1318814261666172929,49427323
140618811,49427323
1527988244,49427323
250339586,149252185
19365210,467513287
707958287384363008,467513287
2728620722,467513287
2780160717,467513287
1302194383446585345,467513287
876083623711174657,467513287
980785548720709637,467513287
21870226,467513287
2344530218,467513287
908230076,467513287
1127889559591645184,467513287
1175377309676781568,467513287
965302152800407553,467513287
1040957608109195264,467513287
788898706586275840,467513287
20748873,467513287
1292235489202728960,467513287
899230542780022784,467513287
1021322525287026688,467513287
13584132,467513287
1019916306160799745,467513287
1365033981696237571,1320676594780934144
1200330399102197761,1320676594780934144
1155470031225884675,1320676594780934144
1271692434150432768,1320676594780934144
60651759,1320676594780934144
841437061,1320676594780934144
34705390,1320676594780934144
99674560,1320676594780934144
1084825825449521152,1320676594780934144
815169124322201600,1320676594780934144
705539763349164032,1320676594780934144
228040559,1320676594780934144
1235562603914694656,1320676594780934144
1060588105361633280,837133583558987776
4836879915,837133583558987776
295755710,467513287
49112465,467513287
81524494,467513287
855147162761658369,467513287
822280007502295041,467513287
2727683563,467513287
1386665419977723906,467513287
23522633,467513287
1051496281267425281,467513287
1077798525595901952,467513287
564806527,467513287
1048594187875172352,467513287
984862349118066689,467513287
195760172,467513287
103286585,467513287
4880991820,467513287
1210550252568104960,467513287
3153053526,467513287
314535201,467513287
249111414,467513287
287329794,467513287
751747333562306560,467513287
1281840382419099648,467513287
969929771869265921,467513287
48971936,467513287
1318985240,467513287
141272708,467513287
263128112,467513287
873119692352700417,467513287
1274599584,467513287
43156471,467513287
1020673984390664192,467513287
111221301,467513287
424017425,467513287
19279811,467513287
22453823,467513287
78286458,467513287
42287596,467513287
1268530145813565442,467513287
944819996970008576,467513287
3295402276,467513287
613337428,467513287
2605437510,467513287
17996485,467513287
2727463490,467513287
68433676,467513287
453959978,467513287
140618811,467513287
1318814261666172929,467513287
932713839409364992,467513287
132574633,467513287
934160485993340933,467513287
1109768856090877953,1320676594780934144
1377965149,1320676594780934144
1527988244,1320676594780934144
3551532493,837133583558987776
743696568939753475,837133583558987776
108286674,837133583558987776
778764142412984320,837133583558987776
798857316036538368,837133583558987776
130761590,837133583558987776
1202267633049100291,837133583558987776
925913081032650752,837133583558987776
158681231,837133583558987776
1029493180704714753,837133583558987776
725639768663576576,837133583558987776
3333052551,837133583558987776
438815435,837133583558987776
910185073609146368,837133583558987776
39547749,837133583558987776
1382910679,837133583558987776
794433401591693312,837133583558987776
448952307,837133583558987776
726053744731807744,837133583558987776
119837224,837133583558987776
908344218954944512,837133583558987776
101027306,837133583558987776
2175158969,837133583558987776
49112465,837133583558987776
268823196,837133583558987776
855147162761658369,837133583558987776
66994371,837133583558987776
837249265776873472,837133583558987776
22643279,837133583558987776
204666734,837133583558987776
893046370189418496,837133583558987776
4880991820,837133583558987776
91788757,837133583558987776
1091231365796954112,837133583558987776
22392129,837133583558987776
1369302908861353985,837133583558987776
51750156,837133583558987776
1183060277979439104,837133583558987776
773690997024915461,837133583558987776
9366932,837133583558987776
841650621174415362,837133583558987776
3044902069,837133583558987776
1262630156696522758,837133583558987776
854317958226624517,837133583558987776
486899842,837133583558987776
490748626,837133583558987776
180430375,837133583558987776
784597005825871876,837133583558987776
81236589,837133583558987776
3025082120,837133583558987776
376725527,837133583558987776
1254338882763657217,837133583558987776
749268408,837133583558987776
288718876,837133583558987776
1356859033500622852,837133583558987776
2465283662,837133583558987776
1371526495965831173,837133583558987776
310844730,837133583558987776
1398063671134154760,837133583558987776
113848257,837133583558987776
865254426101067778,837133583558987776
498631199,837133583558987776
982347402957869058,837133583558987776
