post,user
1399334713807052803,467513287
1399334702604079104,1264433760
1399334687957528585,467513287
1399334671629094919,1192767757697404930
1399334658593247232,918112383628963841
1399334654826758158,467513287
1399334634828316673,1264433760
1399334580306558979,1264433760
1399334580130357250,1264433760
1399334579731931141,1264433760
1399334563168624640,774550615204790272
1399334563168624640,1264433760
1399334540791984131,1249601030502756353
1399334540791984131,1264433760
1399334429319909378,467513287
1399334358834565120,918112383628963841
1399334242493009920,1192767757697404930
1399334238806331395,467513287
1399334203842564099,467513287
1399334199946010624,467513287
1399334199828439040,467513287
1399334198016626688,932713839409364992
1399334196074721288,467513287
1399334194153730050,467513287
1399334192207519744,932713839409364992
1399334187186929667,932713839409364992
1399334185333137411,932713839409364992
1399334183441477633,932713839409364992
1399334181575053313,467513287
1399334176877338629,467513287
1399334174763458560,932713839409364992
1399334168983707649,467513287
1399334156648304640,932713839409364992
1399334148561465349,1313128625680592896
1399334148184104960,467513287
1399334143423569922,932713839409364992
1399334139606806533,467513287
1399334137270575105,467513287
1399334136708489217,932713839409364992
1399334134871379971,467513287
1399334132954587136,467513287
1399334131197222914,467513287
1399334129192288257,467513287
1399334126210142213,467513287
1399334120262668292,467513287
1399334116496117760,467513287
1399334114541645828,467513287
1399334112536768513,932713839409364992
1399334110590607360,467513287
1399334101413466116,932713839409364992
1399334099542740998,467513287
1399334096661323781,932713839409364992
1399334092638932996,467513287
1399334090525003776,467513287
1399334088457216004,467513287
1399334087786123268,467513287
1399334086502662144,467513287
1399334081389867011,467513287
1399334078504112129,932713839409364992
1399334076436385800,932713839409364992
1399334074481848322,467513287
1399334071671664642,467513287
1399334068790120448,467513287
1399334058409213956,467513287
1399334056374976518,932713839409364992
1399334054529581062,932713839409364992
1399334052566552576,932713839409364992
1399334051526463492,1264433760
1399334050704379908,932713839409364992
1399334046963056641,467513287
1399334045092298753,467513287
1399334042210799619,932713839409364992
1399334040365318147,467513287
1399334035026030595,467513287
1399334033163706370,932713839409364992
1399334031209250821,467513287
1399334029221142528,467513287
1399334028814151686,1264433760
1399334026326970369,467513287
1399334024322113539,467513287
1399334022300549121,467513287
1399334020476026882,932713839409364992
1399334018517250049,467513287
1399334016541659144,467513287
1399334014692085760,467513287
1399333997151461377,467513287
1399333995259863041,932713839409364992
1399333993347158021,467513287
1399333990453108742,932713839409364992
1399333981271867395,932713839409364992
1399333975626289152,932713839409364992
1399333973730471939,467513287
1399333971754946561,467513287
1399333967443247114,1264433760
1399333964150710274,932713839409364992
1399333959050436608,467513287
1399333951823663105,467513287
1399333949139210242,467513287
1399333936766099465,467513287
1399333922111172608,467513287
1399333919263186944,467513287
1399333917438664704,932713839409364992
1399333910748831745,932713839409364992
1399333908781674499,932713839409364992
1399333906957148160,932713839409364992
1399333903081558017,467513287
1399333896530153479,932713839409364992
1399333892813885448,467513287
1399333889101946883,467513287
1399333886266691586,467513287
1399333883334823937,467513287
1399333878603694081,932713839409364992
1399333875768233989,467513287
1399333873943785473,467513287
1399333868919037953,932713839409364992
1399333863923519488,467513287
1399333862006833153,932713839409364992
1399333860039610374,467513287
1399333857246289926,932713839409364992
1399333853492297732,467513287
1399333851575508993,467513287
1399333845783166979,467513287
1399333841769320451,467513287
1399333836631285761,932713839409364992
1399333834806681601,467513287
1399333831975579651,932713839409364992
1399333830088089607,932713839409364992
1399333828179673090,932713839409364992
1399333826283945984,467513287
1399333820533514248,467513287
1399333814237794304,932713839409364992
1399333810140069888,467513287
1399333808235761671,932713839409364992
1399333806348410882,467513287
1399333804486152192,932713839409364992
1399333801675919363,467513287
1399333799733903363,932713839409364992
1399333797825548295,932713839409364992
1399333795954933761,932713839409364992
1399333792129630211,932713839409364992
1399333790280044548,467513287
1399333788384178177,932713839409364992
1399333785838235650,467513287
1399333783875330049,467513287
1399333781950042117,467513287
1399333777999122435,932713839409364992
1399333775591542785,467513287
1399333773574086658,467513287
1399333773574086658,603993442
1399333773574086658,53717966
1399333773574086658,752903074990071808
1399333771611099137,467513287
1399333769690193921,467513287
1399333767727230984,467513287
1399333765869154307,467513287
1399333763964932100,932713839409364992
1399333762056560647,467513287
1399333760118710275,467513287
1399333756310376453,932713839409364992
1399333752426336259,932713839409364992
1399333750576750595,932713839409364992
1399333748588548097,932713839409364992
1399333746680250371,467513287
1399333744746577921,932713839409364992
1399333742640988164,467513287
1399333740665618432,467513287
1399333737796624387,467513287
1399333733631770626,932713839409364992
1399333733417750533,1044680669388001281
1399333733417750533,2178012643
1399333731719168001,467513287
1399333729840074756,932713839409364992
1399333727990423552,932713839409364992
1399333725805199363,467513287
1399333721921228802,932713839409364992
1399333719928942599,932713839409364992
1399333718041497602,932713839409364992
1399333714165907457,467513287
1399333712316276736,467513287
1399319765160804352,785654626255110145
1399319765160804352,2178012643
1399333710433067013,932713839409364992
1399333708600119299,467513287
1399333706683371521,932713839409364992
1399333704795885569,467513287
1399333702895800320,932713839409364992
1399333702266757128,467513287
1399333700987502595,467513287
1399333696214290436,932713839409364992
1399333690489163781,467513287
1399333688559689729,467513287
1399333686622003205,467513287
1399333684759695362,932713839409364992
1399333681911697408,932713839409364992
1399333680066318338,467513287
1399333678157905921,467513287
1399333676282961927,467513287
1399333671597973508,467513287
1399333666476732417,932713839409364992
1399333664480284677,467513287
1399333661472927747,932713839409364992
1399333659585417217,932713839409364992
1399333656741752836,467513287
1399333653902155779,467513287
1399333652077633546,467513287
1399333650135715847,467513287
1399333648168595458,467513287
1399333645362601985,467513287
1399333643479306245,932713839409364992
1399333640698580997,467513287
1399333638257397760,467513287
1399333636298752001,467513287
1399333634809733121,467513287
1399333634340012034,467513287
1399333632473546753,467513287
1399333630615425024,467513287
1399333628719603713,467513287
1399333624932147202,467513287
1399333622000373762,932713839409364992
1399333620070899714,932713839409364992
1399333618175119362,467513287
1399333614207201285,467513287
1399333612122693636,932713839409364992
1399333605306994690,467513287
1399333603461500931,932713839409364992
1399333601616007170,932713839409364992
1399333600282103808,467513287
1399333598709256195,467513287
1399333597891502081,467513287
1399333595957825537,932713839409364992
1399333590052265984,467513287
1399333587963584515,932713839409364992
1399333583001632769,467513287
1399333581110005761,467513287
1399333578241150979,467513287
1399333576349454341,467513287
1399333575875600385,467513287
1399333574449504261,932713839409364992
1399333570456424448,467513287
1399333566597799937,932713839409364992
1399333561925308417,467513287
1399333559152877570,932713839409364992
1399333555273093125,467513287
1399333553368936453,467513287
1399333548625170433,932713839409364992
1399333546762948622,467513287
1399333544837664776,467513287
1399333541880684544,467513287
1399333540047867906,932713839409364992
1399333538093322240,467513287
1399333536113516544,467513287
1399333524650577920,932713839409364992
1399333522796650497,467513287
1399333521177538560,467513287
1399333520967979008,467513287
1399333519025913859,467513287
1399333517394268162,467513287
1399333517142773764,932713839409364992
1399333515238510596,467513287
1399333515158687744,467513287
1399333513397219328,467513287
1399333511555956737,932713839409364992
1399333509332877312,467513287
1399333508703793152,467513287
1399333500290019331,467513287
1399333498238947329,467513287
1399333494388629506,467513287
1399333492442415104,467513287
1399333488659251200,932713839409364992
1399333486713098241,467513287
1399333483802206208,467513287
1399333480996216836,932713839409364992
1399333479020630021,467513287
1399333471575711744,467513287
1399333332857634819,884022229
1399333325916020738,467513287
1399333323785310212,467513287
1399333315145093123,467513287
1399333313194700803,467513287
1399333306743898116,467513287
1399333304906694658,467513287
1399333303119794178,467513287
1399333303040282638,467513287
1399333299173089280,1264433760
1399333299173089280,774550615204790272
1399333299043110916,1264433760
1399333299043110916,774550615204790272
1399333298724380675,467513287
1399333279841632258,467513287
1399333274116268034,467513287
1399333271834664961,467513287
1399333258249347072,467513287
1399333251622354948,467513287
1399333188523237379,884022229
1399333147951517696,444522096
1399333086442180613,1262088816237645824
1399333073611722757,918112383628963841
1399333041944743941,918112383628963841
1399332998097649668,1021322525287026688
1399332947342381059,1262088816237645824
1399332915390169088,1262088816237645824
1399332907403997189,1262088816237645824
1399332836101005317,4156172056
1399332745361473541,1262088816237645824
1399332677652779019,1019916306160799745
1399332658887417859,1019916306160799745
1399332638100439043,1019916306160799745
1399332588154765314,1264433760
1399332588154765314,784853957046919168
1399332575093661698,1262088816237645824
1399332494588014601,1021322525287026688
1399332489395683328,1262088816237645824
1399332275834310658,1262088816237645824
1399332215457189888,1262088816237645824
1399332148897742851,1021322525287026688
1399332140215570437,1262088816237645824
1399332127515291651,1262088816237645824
1399332125137149953,1021322525287026688
1399332124839317506,1021322525287026688
1399332122159206402,1262088816237645824
1399332105272893440,1262088816237645824
1399332081512108033,4156172056
1399332072146313216,1021322525287026688
1399332051963179011,1021322525287026688
1399332021436964864,1019916306160799745
1399332018878550016,1021322525287026688
1399331997080866818,1021322525287026688
1399331992135684098,1021322525287026688
1399331960741314564,1021322525287026688
1399331934858362883,4156172056
1399331922443124740,1021322525287026688
1399331912422887426,1021322525287026688
1399331896136540163,1021322525287026688
1399331890641784832,1021322525287026688
1399331888809005060,1021322525287026688
1399331869343293443,1021322525287026688
1399331866247901184,1021322525287026688
1399331858404438019,1081830111337304064
1399331856189886465,1021322525287026688
1399331848413757444,1021322525287026688
1399331843472822272,291831562
1399331791488520193,1021322525287026688
1399331782940577794,1021322525287026688
1399331772001751042,1021322525287026688
1399331715747770373,1021322525287026688
1399331661058301953,1021322525287026688
1399331560260780032,1021322525287026688
1399331542841782279,467513287
1399331537166999552,1021322525287026688
1399331520851161090,1021322525287026688
1399331519274139650,1061239022952112128
1399331519274139650,1167071963346624512
1399331472671129600,1209076939341914113
1399331472671129600,876083623711174657
1399331471479902208,467513287
1399331155661312001,467513287
1399331052339007490,1019916306160799745
1399330807186083844,1019916306160799745
1399330805365628928,3448284313
1399330633281847299,1019916306160799745
1399330614885691398,467513287
1399330564994334722,467513287
1399330456764485633,467513287
1399330432840212483,467513287
1399330401080942593,467513287
1399330248731381762,1262088816237645824
1399330211955572747,1262088816237645824
1399330188954161161,1262088816237645824
1399330587316559874,1333898499994374149
1399330587316559874,1061239022952112128
1399174799788843008,3350913171
1399174799788843008,4502695341
1399330181752496134,1262088816237645824
1399330171237265409,467513287
1399330140333563908,467513287
1399330072323006468,1019916306160799745
1399329943918628864,1245260977626587136
1399329931855859712,1019916306160799745
1399329893536645123,1019916306160799745
1399329855225925637,1019916306160799745
1399329833725927426,1019916306160799745
1399329825874079750,1019916306160799745
1399329809839255557,1019916306160799745
1399329800867614722,1019916306160799745
1399329795440361472,3068690196
1399329784816099330,1019916306160799745
1399329778126233603,934917176632467457
1399329761395150852,1019916306160799745
1399329739794522113,1262088816237645824
1399329739609870337,1019916306160799745
1399329656495435783,1019916306160799745
1399329646827786244,1019916306160799745
1399329579089612800,1019916306160799745
1399329523112448000,1019916306160799745
1399329391579074561,509849786
1399329178885910530,1294601904241090560
1399329143393767425,1019916306160799745
1399329081821261825,1019916306160799745
1399329058920542210,1019916306160799745
1399328940624203781,1294601904241090560
1399328309444419591,1313128625680592896
1399327967633944576,467513287
1399327951141867521,467513287
1399327745960710144,467513287
1399327631972220933,467513287
1399327605938135040,467513287
1399327585201364994,1313128625680592896
1399327583246843904,467513287
1399327484521324544,467513287
1399327484429012993,467513287
1399327356607676418,467513287
1399327337687232516,467513287
1399327330942607366,932713839409364992
1399327315025408004,467513287
1399327035596709888,467513287
1399327013266235393,467513287
1399326961424650242,4916149245
1399326961424650242,757590703593619456
1399326595601600514,33248043
1399326595601600514,1060535662821236738
1399326271780294656,467513287
1399326249244250113,467513287
1399326113277616130,1369289853637165061
1399326041848659968,1303337480255610883
1399326041848659968,1304520375141896195
1399325986617888771,467513287
1399325963800891392,467513287
1399325701526937601,467513287
1399325697802395650,467513287
1399325679024496643,467513287
1399325587567742976,68433676
1399325524577685504,444522096
1399325495196405763,1869673304
1399325495196405763,3241126302
1399325221295960064,1191008648362901504
1399325050327781379,1155470031225884675
1399325050239651840,1155470031225884675
1399325050155716608,1155470031225884675
1399324958971551750,1262088816237645824
1399324660030914560,1155470031225884675
1399324657677897728,68433676
1399324657472393217,68433676
1399324635125137408,68433676
1399324594591371266,1155470031225884675
1399324447404920832,509849786
1399324442728140802,1155470031225884675
1399324442719768584,1155470031225884675
1399324369537613830,1544882479
1399324369537613830,78026189
1399324357831299081,1155470031225884675
1399324355855896579,1155470031225884675
1399324333361831940,1155470031225884675
1399323868024635393,1044298030512570368
1399323580459098113,1262088816237645824
1399323258315587585,1262088816237645824
1399323139121815555,1262088816237645824
1399323040882774021,15311202
1399322848557252609,881270881011544069
1399322848557252609,24914741
1399322826017017860,24914741
1399322826017017860,881270881011544069
1399322781989457922,1262088816237645824
1399322770463354887,1262088816237645824
1399322665333100546,1262088816237645824
1399317688745443328,78026189
1399322600967315462,1294601904241090560
1399322518398377985,1262088816237645824
1399322511255429121,467513287
1399322501545660420,467513287
1399322478774677512,467513287
1399322437959880706,932713839409364992
1399322427352666112,1262088816237645824
1399322423497875460,1294601904241090560
1399322413167525889,1262088816237645824
1399322412479651841,1262088816237645824
1399322278714695681,1191008648362901504
1399322269558607872,1294601904241090560
1399322233223401476,2709141217
1399322021654315015,960547204564910081
1399322021616488448,932713839409364992
1399322007406190602,1294601904241090560
1399321990088085507,467513287
1399321967447085060,467513287
1399321930411364352,812729183965065216
1399321857824747525,932713839409364992
1399321829013999620,1262088816237645824
1399321759917043717,2527019682
1399321453024223234,15311202
1399321172513222658,1262088816237645824
1399321086429368321,237435988
1399321009732399108,967198623825088514
1399320884532240392,10228272
1399320816001617922,1262088816237645824
1399320604352806913,404508332
1399320602868129794,1262088816237645824
1399320589844819968,222209875
1399320589844819968,1218917435455221761
1399320580273364994,1262088816237645824
1399320570303500290,1262088816237645824
1399320416884305924,1262088816237645824
1399320279621398530,932713839409364992
1399320021885718531,467513287
1399320013182574594,467513287
1399319990596083717,467513287
1399319864595169282,233103411
1399319864595169282,4398626122
1399319835285213188,467513287
1399319793593995265,467513287
1399319781522788353,701808025871507456
1399319768826449928,467513287
1399319685120761862,467513287
1399319661024587776,467513287
1399319638450659329,467513287
1399319570050125832,467513287
1399319547400785928,467513287
1399319409588539392,15311202
1399319063638257664,467513287
1399319041282646021,467513287
1399318985250938882,467513287
1399318940413792256,51360810
1399318934558580740,467513287
1399318910000828417,1152156312417054722
1399318856229920769,404508332
1399318775271346177,404508332
1399318721785700354,1302194383446585345
1399318718983909376,1159830350102781953
1399318718983909376,80422885
1399318718983909376,1324652185964204033
1399318498053087232,1294575604696784896
1399318352124858372,467513287
1399318329618092038,467513287
1399318281702371330,932713839409364992
1399318250786275329,467513287
1399318248227704837,932713839409364992
1399318228048900103,467513287
1399318018052792322,1152156312417054722
1399317847185117185,736667972123512832
1399317500765032450,1174280094824534016
1399317358230093824,404508332
1399316735732314121,932713839409364992
1399316622679154689,467513287
1399316504945086466,467513287
1399316491045158913,509849786
1399316487467192321,1110799249
1399316487467192321,10228272
1399316458325221378,1110799249
1399316458325221378,10228272
1399303020194807808,1357417620
1399315076046278661,1159830350102781953
1399315076046278661,1108597836755755009
1399315076046278661,80422885
763997864951369728,10228272
763998723902844932,10228272
1399309120445071362,1159830350102781953
1399309120445071362,1324652185964204033
1399309120445071362,80422885
1399315952471322628,467513287
1399315952458731520,467513287
1399315952446185479,467513287
1399315952425132033,467513287
1399315886100692992,36524036
1399315712447897601,467513287
1399315677656276992,467513287
1399315655019483136,467513287
1399315543505747969,467513287
1399315527298961409,467513287
1399315522362089481,932713839409364992
1399315357366693893,467513287
1399315339683504130,19609062
1399315291700699140,467513287
1399315289154768899,467513287
1399315267440852993,467513287
1399315266526318593,467513287
1399315244988526592,467513287
1399315094320865284,1152156312417054722
1399314923931389956,120748736
1399314923931389956,778764142412984320
1399314903735934987,467513287
1399314901470908429,120748736
1399314901470908429,778764142412984320
1399314880209948672,467513287
1399314859196567553,467513287
1399314836681498626,467513287
1399314832663494664,1174280094824534016
1399314764568924160,1174280094824534016
1399314734718009344,1294601904241090560
1399314701985538050,1174280094824534016
1399314700643487744,229947914
1399314687569928196,1152156312417054722
1399314670285099015,918112383628963841
1399314640413368326,918112383628963841
1399314385626185730,467513287
1399314383545700356,895814938995957760
1399314383545700356,226710061
1399314340549890051,467513287
1399314318055804933,467513287
1399314251483955201,1174280094824534016
1399314195859058690,1174280094824534016
1399314154888982530,404508332
1399314004607123457,1174280094824534016
1399313982117355529,1174280094824534016
1399313959568687104,1174280094824534016
1399313904753315843,1174280094824534016
1399313790345400324,1174280094824534016
1399313780379631617,1174280094824534016
1399313568965738498,1127323062616186881
1399313542625562624,1387433462
1399313542625562624,890617436
1399313542625562624,322601789
1399313542625562624,4899597089
1399313542625562624,1378967467
1399313542625562624,1295957362520526853
1399313542625562624,1048182121137917954
1399313542625562624,89962372
1399313542625562624,1878713515
1399313347271606275,54544807
1399313199502143491,444522096
1399313190618550272,444522096
1399313164957794305,918112383628963841
1399313164169326594,918112383628963841
1399313150227501057,946246779057475584
1399313143885598721,467513287
1399313120531599362,467513287
1399313044195319808,932713839409364992
1399312901756784640,932713839409364992
1399312705559859202,931134586280665088
1399312673297272833,380472862
1399312636186071042,467513287
1399312337585283073,467513287
1399312261563441153,1152156312417054722
1399312181716525059,501820341
1399312181716525059,707179969089298432
1399312181716525059,2147775573
1399312078993707014,875604412860780544
1399312078993707014,2857292508
1399311958881587205,467513287
1399311947900805128,1152156312417054722
1399311936408277001,467513287
1399311921732542466,1152156312417054722
1399311902539489283,1152156312417054722
1399311882805252098,1152156312417054722
1399311639778938881,467513287
1399311597898772480,467513287
1399311577166323712,467513287
1399311554756026369,467513287
1399311494106525698,1320676594780934144
1399311147849830400,932713839409364992
1399310948209471488,1019916306160799745
1399310925828702209,1019916306160799745
1399310924054413319,960547204564910081
1399310909995044867,932713839409364992
1399310889074008066,148685893
1399310889074008066,1004111881
1399310886704058368,932713839409364992
1399310714897010692,444522096
1399310675529416704,444522096
1399310582780764163,444522096
1399310506406690817,444522096
1398608992159637513,778764142412984320
1398299556488650754,226710061
1399313540385759233,786555686146617344
1399313540385759233,33474655
1385801275497910274,707179969089298432
1385801275497910274,2147775573
1397612172222599168,875604412860780544
1399310462244818946,444522096
1399310461938585600,444522096
1399310456590721027,932713839409364992
1399310309152595968,970498980403712000
1399309949210136585,774550615204790272
1399309949210136585,1264433760
1399309549207707654,1264433760
1399309549207707654,774550615204790272
1399308988781678592,4776508353
1399308548752957442,774550615204790272
1399308548752957442,1264433760
1399308317802078212,467513287
1399308286122467329,1158371
1399308158049341441,701808025871507456
1399308156250042368,467513287
1399308150700920834,467513287
1399308146628247559,11043512
1399308146628247559,444969570
1399308146628247559,46623193
1399308128387276801,467513287
1399308101447208963,1044298030512570368
1399308010900623363,1044298030512570368
1399307872484225027,932713839409364992
1399307867891519489,509849786
1399307847985295361,932713839409364992
1399307598428520448,1019916306160799745
1399307576026681349,1019916306160799745
1399307184635252748,1264433760
1399307184635252748,816825631
1399306997871222791,24914741
1399306997871222791,881270881011544069
1399306899426844674,1019916306160799745
1399306893043044355,1019916306160799745
1399306826555006977,1019916306160799745
1399306807886192642,1019916306160799745
1399306761560068096,285395514
1399306679187951616,1019916306160799745
1399306656455008260,1019916306160799745
1399306507192315906,1262088816237645824
1399306393170157568,1019916306160799745
1399306374694178816,1019916306160799745
1399306351973736448,1262088816237645824
1399306337503297536,2813049204
1399306326270939140,960547204564910081
1399306305186193408,1019916306160799745
1399306257689894913,1019916306160799745
1399306253768212481,1019916306160799745
1399306247405461506,1019916306160799745
1399306225066577922,1019916306160799745
1399306219475640322,1019916306160799745
1399306208943689729,1019916306160799745
1399306142023663620,1262088816237645824
1399306124822712325,1262088816237645824
1399306052886306818,1019916306160799745
1399306033575698432,1158371
1399305889463554048,1019916306160799745
1399305855682633728,1019916306160799745
1399305818143608833,164859351
1399305818143608833,1324823533629841408
1399305134245613569,467513287
1399305111462027268,467513287
1399304933376086017,467513287
1399304886139998210,467551928
1399304720217481220,1621271
1399304720217481220,384916348
1399304720217481220,32878258
1399304720217481220,2307675307
1399304720217481220,19485870
1399304720217481220,20780641
1399304720217481220,1299374618
1399304689724780547,467513287
1399304664634458114,467513287
1399304580257796096,467513287
1399304460938080258,467513287
1399304252921679872,983748604744564738
1399304252921679872,1315661734045265921
1399304242603696133,1246902571530362885
1399303788339605504,1264433760
1399303788339605504,816825631
1399303711889838082,467513287
1399303610123567104,877785513675165696
1399303405219180548,467513287
1399303402996252679,1155470031225884675
1399303312827113475,467513287
1399303261396557824,348183730
1399303105435475972,952149680485367808
1399302977693925378,823586959868264449
1399302418689581056,1155470031225884675
1399302400507269125,1155470031225884675
1399302057895530497,467513287
1399302023711911939,467513287
1399302007496876032,1155470031225884675
1397516330342002693,774550615204790272
1399034995767795717,1167145117452570626
1399034995767795717,164859351
1399294858032992260,983748604744564738
1398389847035764740,1324823533629841408
1398389847035764740,1167145117452570626
1399252119413215232,1315661734045265921
1399301849551884296,1622524878
1399301825015255041,467513287
1399301675265921024,467513287
1399301652922961927,467513287
1399301591245672448,2572588832
1399301568697143298,2572588832
1399301490120925184,932713839409364992
1399301456122060803,467513287
1399301455777914883,467513287
1399301441773359106,932713839409364992
1399301433179066368,467513287
1399301419094609921,932713839409364992
1399301384646713354,467513287
1399301166643691520,24914741
1399301166643691520,881270881011544069
1399301153343614976,881270881011544069
1399301153343614976,24914741
1399301123853455361,467513287
1399301109328584705,1044298030512570368
1399301099538898944,467513287
1399301043452887041,1155470031225884675
1399300888716578819,467513287
1399300852486230017,1155470031225884675
1399300852469407748,467513287
1399300852456857602,467513287
1399300784911749125,17175213
1399300617013760002,467513287
1399300600567848963,1155470031225884675
1399300595752652800,1155470031225884675
1399300492992253954,467513287
1399300462428446721,467513287
1399300462331842562,467513287
1399300439720423425,467513287
1399300264545374209,467513287
1399300245704646657,467513287
1399300223013298182,467513287
1399300053269876737,1324823533629841408
1399300053269876737,164859351
1399299650209918993,1214504047421665280
1399299637127831557,814819045786591232
1399299607209861122,229947914
1399299594123632642,918112383628963841
1399299572577546243,934917176632467457
1399299557331251207,2813049204
1399299541720043523,1320676594780934144
1399299061040271361,1044298030512570368
1399298280048181248,766196530521014272
1399298110594109444,1320676594780934144
1399298095679221761,1320676594780934144
1399298087798165507,1320676594780934144
1399297362393108482,467513287
1399297348862287882,467513287
1399297346991702018,467513287
1399297324409507840,467513287
1399297282118328321,547337124
1399297282118328321,202590356
1399297281816285193,202590356
1399297281816285193,547337124
1399297086508597251,900040284616114176
1399297081483927560,547337124
1399297081483927560,202590356
1399297071518126081,900040284616114176
1399297058893410304,547337124
1399297058893410304,202590356
1399297036063854595,202590356
1399297036063854595,547337124
1399297028186730498,91608548
1399296867549200384,23502019
1399296842081386497,467513287
1399296719930724354,467513287
1399296685482856448,467513287
1399296662636429318,467513287
1399296414979612674,918112383628963841
1399296402312908803,467513287
1399296399053934594,918112383628963841
1399296379986624514,467513287
1399296339406508035,467513287
1399296334012768256,291831562
1399296311191425033,291831562
1399296238135173124,467513287
1399296161324974080,1320676594780934144
1399296138621169665,1320676594780934144
1399296114411683844,1053697748321501184
1399296091598725120,1053697748321501184
1399296085466750977,467513287
1399296062435651586,467513287
1399296025047748614,932713839409364992
1399296002486456321,932713839409364992
1399295995603832833,467513287
1399295973013147649,467513287
1399295820118233089,1044298030512570368
1399295642405523458,932713839409364992
1398302362490445827,1312125664057716736
1399296846216970244,8413942
1399295460901261312,2711212681
1399295001662734337,237435988
1399294932792320001,1320676594780934144
1399294906422661120,237435988
1399294906422661120,929791330519322624
1399294746774970370,1320676594780934144
1399294532328509443,1155470031225884675
1399293968085655553,1102928046049423360
1399293964784525324,918112383628963841
1399293954844069896,918112383628963841
1399293822186790913,467513287
1399293681203507204,1025638818068590592
1399293672353681408,467513287
1399293647711989764,2923411356
1399293601826279426,1379287903461801990
1399293489649750016,1143476523594207233
1399293393725919238,1143476523594207233
1399293386314579973,467513287
1399293380753035265,467513287
1399293346082811907,467513287
1399293340718276611,932713839409364992
1399293308615086085,467513287
1399293209809866754,100779526
1399292876442554377,1060535662821236738
1399292876442554377,33248043
1399292583046639621,100779526
1399292485826981888,757590703593619456
1399292485826981888,4916149245
1399292463181963272,467513287
1399292422614511619,291831562
1399292374170357765,232287209
1399292374170357765,54570476
1399292355740581889,4916149245
1399292355740581889,757590703593619456
1399292332449710081,1178423913757450253
1399292332449710081,50095170
1399292332449710081,9115762
1399292332449710081,2900451262
1399292332449710081,8612022
1399292332449710081,707119819
1399292332449710081,880407847690829824
1399292312245747714,467513287
1399292298568011776,467513287
1399292289244073984,467513287
1399292283351035904,467513287
1399292260689137664,467513287
1399292258453581829,932713839409364992
1399292163167457283,932713839409364992
1399292154241900548,467513287
1399292116958732294,932713839409364992
1399292010255761410,1155470031225884675
1399291912792596491,467513287
1399291903313694723,15241846
1399291891946901506,932713839409364992
1399291878395158530,932713839409364992
1399291870056955905,1155470031225884675
1399291860112187395,467513287
1399291848183758851,1155470031225884675
1399291811710095362,1155470031225884675
1399291796077879296,1155470031225884675
1399291785432731649,1155470031225884675
1399291781016133640,1155470031225884675
1399291758991724544,1155470031225884675
1399291604037378052,932713839409364992
1399291563470114818,2711212681
1399291123697324033,1155470031225884675
1399291113681399811,1155470031225884675
1399290878137622535,2711212681
1399290822412050432,918112383628963841
1399290549279002624,17778401
1399290484820832258,467513287
1399290462536572928,467513287
1399290379623550976,467513287
1399290063331086342,467513287
1399289855448948736,969929771869265921
1399289650498396164,467513287
1399289289557565442,1155470031225884675
1399289278228803584,1294575604696784896
1399289278195195906,1294575604696784896
1399289241180336132,2923411356
1399289075702669312,754301412251664384
1399288833947144192,1294575604696784896
1399288768578961410,467513287
1399288554606542852,68433676
1399288553423638530,467513287
1399288547203559428,1025638818068590592
1399288510637559811,467513287
1399288440156459013,1294575604696784896
1399288406144733190,932713839409364992
1399288387014737926,859307007005929472
1399288387014737926,2780160717
1399288383478796288,467513287
1399288368710750213,467513287
1399288366190022657,467513287
1399288364138958851,467513287
1399288362226401285,932713839409364992
1399269322267234304,859307007005929472
1399288360875741184,467513287
1399288360338927619,467513287
1399288357499310080,932713839409364992
1399288353749716997,467513287
1399288347957338114,467513287
1399288346053054465,467513287
1399288344178274305,467513287
1399288342131380224,467513287
1399288340193628161,932713839409364992
1399288338289463296,467513287
1399288331662462978,467513287
1399288327652642819,467513287
1399288325769465858,467513287
1399288311915634697,467513287
1399288311894708224,467513287
1399288309936005120,467513287
1399288308031762435,467513287
1399288300213579783,932713839409364992
1399288297772433409,859307007005929472
1399288297772433409,2780160717
1399288293368467457,932713839409364992
1399288291485159427,467513287
1399288289601937409,467513287
1399288285734834179,467513287
1399288279556628480,467513287
1399288272388505601,467513287
1399288266705223683,467513287
1399288263773409283,467513287
1399288239115091968,932713839409364992
1399288235315052551,467513287
1399288235294081028,467513287
1399288229229125632,932713839409364992
1399288219464781826,932713839409364992
1399288217522823169,467513287
1399288215559942145,467513287
1399288208802914307,467513287
1399288205887815683,467513287
1399288203975221249,467513287
1399288201987166209,467513287
1399288200129044483,467513287
1399288198208135173,932713839409364992
1399288189479788546,467513287
1399288186585731075,467513287
1399288184626946048,467513287
1399288177509244929,467513287
1399288175600836609,932713839409364992
1399288173650497540,467513287
1399288171721072645,467513287
1399288169820983298,467513287
1399288164473348096,467513287
1399288162619375618,932713839409364992
1399288158706143238,467513287
1399288156751646721,467513287
1399288154906148867,932713839409364992
1399288153018716160,467513287
1399288151051583498,467513287
1399288147251453952,467513287
1399288145376690179,932713839409364992
1399288141538856962,932713839409364992
1399288139630403598,467513287
1399288137747243008,467513287
1399288137466232837,267313816
1399288133854928897,467513287
1399288129975160836,932713839409364992
1399288128087773186,467513287
1399288126242185217,467513287
1399288123935363074,467513287
1399288114833727494,1320676594780934144
1399288114426822659,932713839409364992
1399288108525445120,932713839409364992
1399288106617131008,932713839409364992
1399288104641564672,467513287
