source,target
1399371835800788994,1399358175799808003
1399374443785469952,1399358175799808003
1399383232915787777,1399358175799808003
1399402080477999107,1399358175799808003
1399409845711761409,1399358175799808003
1399410879372791811,1399358175799808003
1399594645219201025,1399358175799808003
1399615790584762369,1399358175799808003
1399636754169270277,1399358175799808003
1399636675068928000,1371215476433555459
1399636673143754752,1371396615873892352
1399636671184900096,1383219623739359237
1399291604037378052,1383219626264330240
1399636669284892673,1383219626264330240
1399636667351375874,1383219633692430347
1399228034042023938,1383219650029178881
1399333896530153479,1383219650029178881
1399636665400954881,1383219650029178881
1399636663429705730,1377421295265046529
1399636661508661248,1377421308544249863
1399636659566690304,1370779966552600578
1399333559152877570,1372815996281577474
1399636657637298179,1372815996281577474
1399636648577622017,1384805005811716097
1399288005458792450,1385137089709330433
1399636644647641089,1385137089709330433
1399636642697297923,1378402865983729665
1399231233515720704,1371728735007821824
1399333908781674499,1371728735007821824
1399636640667217922,1371728735007821824
1399636638590976000,1379401828446711808
1399636636665880577,1372516403945877504
1399636079800692737,1399633795851198470
1399633535317659651,1399633525033291777
1399633584718114816,1399633525033291777
1399288156751646721,1379794388562411526
1399633967171706883,1379794388562411526
1399633802394275844,1379794388562411526
1399633779782733828,1379794388562411526
1399633793242251265,1398246012364464129
1399633837345361921,1398246012364464129
1399633832467443713,1398246012364464129
1399633817078534144,1398246012364464129
1399169294991298561,1373573432307298304
1399633768982384646,1373573432307298304
1399633791510007808,1373573432307298304
1399633813651693578,1373573432307298304
1399633808870330370,1389427828962349057
1399633785570959362,1389427828962349057
1399225071948926978,1384248843106066440
1399225115074834441,1384248843106066440
1399225352736718848,1384248843106066440
1399225049702440963,1384248843106066440
1399226159792001029,1384248843106066440
1399226326645624835,1384248843106066440
1399236388072169474,1384248843106066440
1399243974720856064,1384248843106066440
1399243997000966147,1384248843106066440
1399333875768233989,1384248843106066440
1399633806328532994,1384248843106066440
1399633783683493888,1384248843106066440
1399633800355778560,1384777251170947078
1399633777828192257,1384777251170947078
1399633773881348097,1374267987486707714
1399633796685836288,1374267987486707714
1399633791304536064,1373178416309141504
1399633787080871937,1377210356477554692
1399633763055849472,1377210356477554692
1399334148184104960,1374721032435736578
1399633783670910977,1374721032435736578
1399633761067753473,1374721032435736578
1399322021616488448,1385137119589449729
1399633775907282944,1385137119589449729
1399158407446384646,1381830485618343938
1399333706683371521,1381830485618343938
1399633770978947079,1381830485618343938
1399288219464781826,1387311449173856263
1399633766935674880,1387311449173856263
1399582937062940673,1399581495006613506
1399584164077260801,1399581495006613506
1399582907908255745,1399581495006613506
1399585209880768513,1399581495006613506
1399585695560241152,1399581495006613506
1399585923453575172,1399581495006613506
1399585599728885762,1399581495006613506
1399632914925690882,1399581495006613506
1399630294920175616,1399629302325522432
1399633408775446529,1399629302325522432
1399419959302836226,1399419936330629121
1399420763200004105,1399419936330629121
1399419958933733378,1399419936330629121
1399420784788004868,1399419936330629121
1399422281743581190,1399419936330629121
1399419981452951561,1399419936330629121
1399420419111804931,1399419936330629121
1399421117799047174,1399419936330629121
1399421651884851217,1399419936330629121
1399432388371963908,1399419936330629121
1399562333215547394,1399419936330629121
1399586955902566403,1399419936330629121
1399586889833852929,1399419936330629121
1399586912575361028,1399419936330629121
1399586913036640258,1399419936330629121
1399633103476473858,1399419936330629121
1399633072870494211,1397432320672546821
1399152923964149763,1391384979381407746
1399177531505332225,1391384979381407746
1399176938636386307,1391384979381407746
1399177377826103297,1391384979381407746
1399172803367104516,1391384979381407746
1399176173192724486,1391384979381407746
1399175667414147072,1391384979381407746
1399179479843446784,1391384979381407746
1399188285876961283,1391384979381407746
1399183405074452480,1391384979381407746
1399181469969379329,1391384979381407746
1399198030423724038,1391384979381407746
1399246698216509440,1391384979381407746
1399249610799865856,1391384979381407746
1399244403386974215,1391384979381407746
1399247665041399808,1391384979381407746
1399251064814292995,1391384979381407746
1399256175712030721,1391384979381407746
1399328309444419591,1391384979381407746
1399327585201364994,1391384979381407746
1399334148561465349,1391384979381407746
1399336533354762243,1391384979381407746
1399356960902770689,1391384979381407746
1399352356345577483,1391384979381407746
1399365994422759425,1391384979381407746
1399569786988867585,1391384979381407746
1399573345629138948,1391384979381407746
1399584699157139459,1391384979381407746
1399583981700476936,1391384979381407746
1399593357958127617,1391384979381407746
1399604382870605827,1391384979381407746
1399632770796642306,1391384979381407746
1399418885573693444,1359212847578763266
1399418881807167490,1359212847578763266
1399418882050379779,1359212847578763266
1399418881823985672,1359212847578763266
1399418882071445506,1359212847578763266
1399418881832370176,1359212847578763266
1399418804187316225,1359212847578763266
1399418882075545600,1359212847578763266
1399418860739076101,1359212847578763266
1399418799376551942,1359212847578763266
1399418881832259588,1359212847578763266
1399418821652402178,1359212847578763266
1399418861074616321,1359212847578763266
1399604180176805888,1359212847578763266
1399632196412006402,1359212847578763266
1399632182612795393,1359212847578763266
1399632205924630530,1359212847578763266
1399632205404676098,1359212847578763266
1399632457201336321,1359212847578763266
1399632291270254595,1359212847578763266
1399630513225273345,1399630490622103556
1399631781612208132,1399630490622103556
1399629904455602176,1399629882536173572
1399629905856368641,1399629882536173572
1399629904778567683,1399629882536173572
1399629905919414272,1399629882536173572
1399632145493209089,1399626614879698947
1399631747021672448,1399629849296355328
1399630256999481344,1399629849296355328
1399629523327537155,1399629501462507520
1399629690533462016,1399629501462507520
1399629523583475715,1399629501462507520
1399629625542823936,1399629501462507520
1399631729661448192,1399629501462507520
1399630323370110976,1399629501462507520
1399630423483944961,1399629501462507520
1399630401497231360,1399629501462507520
1399445058148093954,1399445034756362241
1399445057313378313,1399445034756362241
1399445058785464323,1399445034756362241
1399445175559131139,1399445034756362241
1399446575672401924,1399445034756362241
1399445221314859009,1399445034756362241
1399447304608923654,1399445034756362241
1399445734089498625,1399445034756362241
1399445080528896001,1399445034756362241
1399447281066205185,1399445034756362241
1399445088120549379,1399445034756362241
1399450951522545664,1399445034756362241
1399450536538165249,1399445034756362241
1399451043373666312,1399445034756362241
1399450575973007370,1399445034756362241
1399631291528749058,1399445034756362241
1399631327884939266,1399445034756362241
1399631296964464641,1399445034756362241
1399631673139081218,1399445034756362241
1399631268741066755,1399445034756362241
1399631292203864067,1399445034756362241
1399631318921760769,1399445034756362241
1399631314064662534,1399445034756362241
1399631681682878464,1399445034756362241
1399610967718252544,1399445034756362241
1399604390651219968,1399445034756362241
1399602015630671872,1399445034756362241
1399602015538450432,1399445034756362241
1399601877277298689,1399445034756362241
1399604390613372928,1399445034756362241
1399602141124308993,1399445034756362241
1399601937339715588,1399445034756362241
1399602015056052228,1399445034756362241
1399604390613377025,1399445034756362241
1399455713827733508,1399445034756362241
1399449127419891720,1399445034756362241
1399631368762630146,1396722894839943168
1399391407509475336,1399391223329165318
1399391437360406529,1399391223329165318
1399391452120207364,1399391223329165318
1399391246288883712,1399391223329165318
1399391245382868992,1399391223329165318
1399391352450961415,1399391223329165318
1399392825532465152,1399391223329165318
1399392671874039808,1399391223329165318
1399391841267691520,1399391223329165318
1399392001485795328,1399391223329165318
1399631316702961666,1399391223329165318
1399631294141718530,1399391223329165318
1399544243870437377,1399543498328576001
1399544187536785408,1399543498328576001
1399548746892025861,1399543498328576001
1399548039124168715,1399543498328576001
1399547078641172480,1399543498328576001
1399547601846943745,1399543498328576001
1399547813592174592,1399543498328576001
1399552504518496256,1399543498328576001
1399551526956421120,1399543498328576001
1399549842028777475,1399543498328576001
1399550525947928580,1399543498328576001
1399551071261843457,1399543498328576001
1399553898973569024,1399543498328576001
1399559336263782404,1399543498328576001
1399561236879192064,1399543498328576001
1399561329082396673,1399543498328576001
1399561799922487299,1399543498328576001
1399556227214942213,1399543498328576001
1399577826169221120,1399543498328576001
1399582826132033536,1399543498328576001
1399586897773707277,1399543498328576001
1399595538610278401,1399543498328576001
1399597110002176000,1399543498328576001
1399605807721848841,1399543498328576001
1399625789566509057,1399543498328576001
1399627912010162178,1399543498328576001
1399631034908545029,1399543498328576001
1399288186585731075,1385502181395152897
1399630329376296962,1385502181395152897
1399630478924206080,1385502181395152897
1399630645245190144,1385502181395152897
1399630366110109700,1385502181395152897
1399630652719341570,1385502181395152897
1399630352583475202,1385502181395152897
1399630611875340292,1399621961207193601
1399630564513120256,1399616732201820160
1399294532328509443,1398347444128129025
1399301043452887041,1398347444128129025
1399300852486230017,1398347444128129025
1399300600567848963,1398347444128129025
1399300595752652800,1398347444128129025
1399302007496876032,1398347444128129025
1399302400507269125,1398347444128129025
1399303402996252679,1398347444128129025
1399302418689581056,1398347444128129025
1399428581193748482,1398347444128129025
1399630486532542465,1398347444128129025
1399630479242956801,1398347444128129025
1399630485932982275,1398347444128129025
1399630535610093569,1398347444128129025
1399630463338094595,1398347444128129025
1399428567096729607,1398518654258466825
1399428589351804928,1398518654258466825
1399430744745914369,1398518654258466825
1399429153976459265,1398518654258466825
1399630456237215751,1398518654258466825
1399630456690077698,1398518654258466825
1399630433776660484,1398518654258466825
1399630448591093760,1398518654258466825
1399629431292010497,1399629409372360715
1399629431581417474,1399629409372360715
1399629588267929605,1399629409372360715
